,naselje,rodilnik,mestnik,lat,lng,region_name,region_id
1091,Gaberje,Gaberja,Gaberju,46.5631,16.4519,Pomurska,SI031
1092,Gaberke,Gaberka,Gaberku,46.3798,15.0482,Savinjska,SI034
1093,Gabernik,Gabernika,Gaberniku,46.3903,15.575,Podravska,SI032
1095,Gabrce,Gabrca,Gabrcu,46.2314,15.6381,Savinjska,SI034
1096,Gabrče,Gabrča,Gabrču,45.682,13.9702,Obalno-kraška,SI044
1097,Gabrijele,Gabrijela,Gabrijelu,46.0092,15.3041,Posavska,SI036
1099,Gabrje,Gabrja,Gabrju,45.8,15.1667,Jugovzhodna Slovenija,SI037
1100,Gabrje,Gabrja,Gabrju,46.0092,15.3041,Posavska,SI036
1101,Gabrje,Gabrja,Gabrju,46.1857,13.7352,Goriška,SI043
1102,Gabrje Pod Limbarsko Goro,Gabrja Poda Limbarska Gora,Gabrju Podu Limbarsku Goru,46.1356,14.7439,Osrednjeslovenska,SI041
1103,Gabrje Pod Špilkom,Gabrja Poda Špilkoma,Gabrju Podu Špilkomu,46.1686,14.6892,Osrednjeslovenska,SI041
1104,Gabrje Pri Dobovi,Gabrja Priv Doboviv,Gabrju Prih Dobovih,45.9048,15.5922,Posavska,SI036
1105,Gabrje Pri Ilovi Gori,Gabrja Priv Iloviv Goriv,Gabrju Prih Ilovih Gorih,45.9551,14.6562,Osrednjeslovenska,SI041
1106,Gabrje Pri Jančah,Gabrja Priv Jančaha,Gabrju Prih Jančahu,46.0514,14.5061,Osrednjeslovenska,SI041
1107,Gabrje Pri Soteski,Gabrja Priv Soteskiv,Gabrju Prih Soteskih,45.7545,15.0583,Jugovzhodna Slovenija,SI037
1108,Gabrje Pri Stični,Gabrja Priv Stičniv,Gabrju Prih Stičnih,45.9374,14.8029,Osrednjeslovenska,SI041
1109,Gabrk,Gabrka,Gabrku,45.5679,14.2527,Primorsko-notranjska,SI038
1110,Gabrk,Gabrka,Gabrku,46.1672,14.303,Gorenjska,SI042
1111,Gabrnik,Gabrnika,Gabrniku,46.4853,15.971,Podravska,SI032
1112,Gabrnik,Gabrnika,Gabrniku,45.9069,15.2914,Jugovzhodna Slovenija,SI037
1113,Gabrno,Gabrna,Gabrnu,46.1563,15.2386,Savinjska,SI034
1114,Gabrovčec,Gabrovčca,Gabrovčcu,45.9374,14.8029,Osrednjeslovenska,SI041
1115,Gabrovec Pri Dramljah,Gabrovca Priv Dramljaha,Gabrovcu Prih Dramljahu,46.2933,15.3052,Savinjska,SI034
1116,Gabrovec Pri Kostrivnici,Gabrovca Priv Kostrivniciv,Gabrovcu Prih Kostrivnicih,46.2314,15.6381,Savinjska,SI034
1117,Gabrovica Pri Črnem Kalu,Gabrovice Priv Črnema Kalua,Gabrovici Prih Črnemu Kaluu,45.55,13.7333,Obalno-kraška,SI044
1118,Gabrovica Pri Komnu,Gabrovice Priv Komnua,Gabrovici Prih Komnuu,45.8159,13.7507,Obalno-kraška,SI044
1119,Gabrovka,Gabrovke,Gabrovki,46.0667,14.8167,Zasavska,SI035
1120,Gabrovka Pri Zagradcu,Gabrovke Priv Zagradcua,Gabrovki Prih Zagradcuu,45.9374,14.8029,Osrednjeslovenska,SI041
1121,Gabrovlje,Gabrovlja,Gabrovlju,46.3383,15.4233,Savinjska,SI034
1122,Gabrovnica,Gabrovnice,Gabrovnici,46.2257,14.612,Osrednjeslovenska,SI041
1123,Gabrovnik,Gabrovnika,Gabrovniku,46.3383,15.4233,Savinjska,SI034
1124,Gabrovo,Gabrova,Gabrovu,46.1672,14.303,Gorenjska,SI042
1125,Gabrska Gora,Gabrske Gore,Gabrski Gori,46.0667,14.8167,Zasavska,SI035
1126,Gabrsko,Gabrska,Gabrsku,46.15,15.05,Zasavska,SI035
1127,Gabrška Gora,Gabrške Gore,Gabrški Gori,46.1672,14.303,Gorenjska,SI042
1128,Gačnik,Gačnika,Gačniku,46.6099,15.6714,Podravska,SI032
1129,Gaj,Gaja,Gaju,45.9048,15.5922,Posavska,SI036
1130,Gaj,Gaja,Gaju,46.3903,15.575,Podravska,SI032
1132,Gaj Nad Mariborom,Gaja Nada Mariboroma,Gaju Nadu Mariboromu,46.5575,15.6456,Podravska,SI032
1133,Gajevci,Gajevciv,Gajevcih,46.4122,16.0131,Podravska,SI032
1134,Gajniče,Gajniča,Gajniču,45.9551,14.6562,Osrednjeslovenska,SI041
1135,Gajševci,Gajševciv,Gajševcih,46.5631,16.1399,Pomurska,SI031
1136,Galantiči,Galantičiv,Galantičih,45.55,13.7333,Obalno-kraška,SI044
1137,Galicija,Galicije,Galiciji,46.251,15.1639,Savinjska,SI034
1139,Gančani,Gančaniv,Gančanih,46.606,16.2328,Pomurska,SI031
1140,Gašpinovo,Gašpinova,Gašpinovu,45.74,14.7308,Jugovzhodna Slovenija,SI037
1141,Gašpinovo,Gašpinova,Gašpinovu,46.5372,15.2733,Koroška,SI033
1142,Gatina,Gatine,Gatini,45.9551,14.6562,Osrednjeslovenska,SI041
1144,Gazice,Gazica,Gazicu,45.9048,15.5922,Posavska,SI036
1145,Gažon,Gažona,Gažonu,45.55,13.7333,Obalno-kraška,SI044
1146,Gederovci,Gederovciv,Gederovcih,46.6558,16.0933,Pomurska,SI031
1147,Genterovci,Genterovciv,Genterovcih,46.5631,16.4519,Pomurska,SI031
1151,Gibina,Gibine,Gibini,46.5182,16.2882,Pomurska,SI031
1153,Gladloka,Gladloke,Gladloki,45.5088,14.91,Jugovzhodna Slovenija,SI037
1154,Gladomes,Gladomesa,Gladomesu,46.3903,15.575,Podravska,SI032
1156,Glem,Glema,Glemu,45.55,13.7333,Obalno-kraška,SI044
1158,Glinek,Glineka,Glineku,45.9476,15.0664,Jugovzhodna Slovenija,SI037
1159,Glinek,Glineka,Glineku,45.9836,14.5761,Osrednjeslovenska,SI041
1160,Glinje,Glinja,Glinju,46.2884,15.0386,Savinjska,SI034
1162,Glinsko,Glinska,Glinsku,46.2358,15.2675,Savinjska,SI034
1163,Globel,Globla,Globlu,45.7616,14.6363,Jugovzhodna Slovenija,SI037
1164,Globočdol,Globočdola,Globočdolu,45.858,15.0876,Jugovzhodna Slovenija,SI037
1165,Globoče,Globoča,Globoču,46.2933,15.3052,Savinjska,SI034
1166,Globočice,Globočica,Globočicu,45.9048,15.5922,Posavska,SI036
1168,Globoka,Globoke,Globoki,46.5168,16.2027,Pomurska,SI031
1172,Globoko Ob Dravinji,Globoka Oba Dravinjiv,Globoku Obu Dravinjih,46.3135,15.5791,Podravska,SI032
1174,Glogov Brod,Glogova Broda,Glogovu Brodu,45.9048,15.5922,Posavska,SI036
1175,Glogovica,Glogovice,Glogovici,45.9374,14.8029,Osrednjeslovenska,SI041
1176,Gmajna,Gmajne,Gmajni,45.95,15.4833,Posavska,SI036
1177,Gmajna,Gmajne,Gmajni,46.5094,15.0792,Koroška,SI033
1178,Gmajnica,Gmajnice,Gmajnici,46.2073,14.539,Osrednjeslovenska,SI041
1179,Gobnik,Gobnika,Gobniku,46.0667,14.8167,Zasavska,SI035
1180,Gobovce,Gobovca,Gobovcu,46.2749,14.3176,Gorenjska,SI042
1181,Goče,Goča,Goču,45.8476,13.9624,Goriška,SI043
1183,Godemarci,Godemarciv,Godemarcih,46.5168,16.2027,Pomurska,SI031
1185,Godešič,Godešiča,Godešiču,46.1672,14.303,Gorenjska,SI042
1186,Godič,Godiča,Godiču,46.2257,14.612,Osrednjeslovenska,SI041
1188,Godnje,Godnja,Godnju,45.7034,13.8706,Obalno-kraška,SI044
1189,Godovič,Godoviča,Godoviču,46.0025,14.0275,Goriška,SI043
1190,Gojače,Gojača,Gojaču,45.8861,13.9097,Goriška,SI043
1192,Golavabuka,Golavabuke,Golavabuki,46.5094,15.0792,Koroška,SI033
1193,Golčaj,Golčaja,Golčaju,46.1686,14.6892,Osrednjeslovenska,SI041
1195,Golek,Goleka,Goleku,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1196,Golek,Goleka,Goleku,45.95,15.4833,Posavska,SI036
1197,Golek Pri Vinici,Goleka Priv Viniciv,Goleku Prih Vinicih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1199,Goli Vrh,Goliv Vrha,Golih Vrhu,45.95,15.4833,Posavska,SI036
1200,Golica,Golice,Golici,46.2182,14.1592,Gorenjska,SI042
1201,Golice,Golica,Golicu,46.2257,14.612,Osrednjeslovenska,SI041
1202,Golišče,Golišča,Golišču,46.0667,14.8167,Zasavska,SI035
1203,Goljek,Goljeka,Goljeku,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1204,Goljevica,Goljevice,Goljevici,46.088,13.6347,Goriška,SI043
1205,Golnik,Golnika,Golniku,46.2333,14.3667,Gorenjska,SI042
1208,Golo Brdo,Gola Brda,Golu Brdu,46.1382,14.4147,Osrednjeslovenska,SI041
1209,Golobinjek,Golobinjeka,Golobinjeku,45.858,15.0876,Jugovzhodna Slovenija,SI037
1210,Golobinjek Ob Sotli,Golobinjeka Oba Sotliv,Golobinjeku Obu Sotlih,46.1573,15.5974,Savinjska,SI034
1211,Golobinjek Pri Planini,Golobinjeka Priv Planiniv,Golobinjeku Prih Planinih,46.2176,15.396,Savinjska,SI034
1212,Golušnik,Golušnika,Golušniku,45.8,15.1667,Jugovzhodna Slovenija,SI037
1213,Gombišče,Gombišča,Gombišču,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1214,Gomila,Gomile,Gomili,46.4923,15.8801,Podravska,SI032
1215,Gomila,Gomile,Gomili,45.9476,15.0664,Jugovzhodna Slovenija,SI037
1216,Gomila Pri Kogu,Gomile Priv Kogua,Gomili Prih Koguu,46.4086,16.1475,Podravska,SI032
1217,Gomilci,Gomilciv,Gomilcih,46.4923,15.8801,Podravska,SI032
1218,Gomilica,Gomilice,Gomilici,46.6194,16.3223,Pomurska,SI031
1219,Gomilsko,Gomilska,Gomilsku,46.2884,15.0386,Savinjska,SI034
1221,Gora,Gore,Gori,45.7964,14.3581,Primorsko-notranjska,SI038
1222,Gora,Gore,Gori,45.95,15.4833,Posavska,SI036
1223,Gora Pri Komendi,Gore Priv Komendiv,Gori Prih Komendih,46.2073,14.539,Osrednjeslovenska,SI041
1224,Gora Pri Pečah,Gore Priv Pečaha,Gori Prih Pečahu,46.1356,14.7439,Osrednjeslovenska,SI041
1225,Gorca,Gorce,Gorci,46.3361,15.8786,Podravska,SI032
1226,Gorče,Gorča,Gorču,46.5903,15.0236,Koroška,SI033
1227,Gore,Gora,Goru,46.1479,15.1528,Savinjska,SI034
1228,Gore,Gora,Goru,46.0025,14.0275,Goriška,SI043
1229,Goreljce,Goreljca,Goreljcu,46.0658,15.1728,Posavska,SI036
1231,Gorenja Brezovica,Gorenje Brezovice,Gorenji Brezovici,46.0207,14.4178,Osrednjeslovenska,SI041
1232,Gorenja Brezovica,Gorenje Brezovice,Gorenji Brezovici,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1234,Gorenja Dobrava,Gorenje Dobrave,Gorenji Dobravi,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1235,Gorenja Gomila,Gorenje Gomile,Gorenji Gomili,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1236,Gorenja Kanomlja,Gorenje Kanomlje,Gorenji Kanomlji,46.0025,14.0275,Goriška,SI043
1237,Gorenja Lepa Vas,Gorenje Lepe Vasa,Gorenji Lepi Vasu,45.95,15.4833,Posavska,SI036
1238,Gorenja Nemška Vas,Gorenje Nemške Vasa,Gorenji Nemški Vasu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1239,Gorenja Pirošica,Gorenje Pirošice,Gorenji Pirošici,45.9048,15.5922,Posavska,SI036
1240,Gorenja Podgora,Gorenje Podgore,Gorenji Podgori,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1242,Gorenja Stara Vas,Gorenje Stare Vasa,Gorenji Stari Vasu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1243,Gorenja Trebuša,Gorenje Trebuše,Gorenji Trebuši,46.1857,13.7352,Goriška,SI043
1245,Gorenja Vas,Gorenje Vasa,Gorenji Vasu,45.9374,14.8029,Osrednjeslovenska,SI041
1246,Gorenja Vas,Gorenje Vasa,Gorenji Vasu,46.088,13.6347,Goriška,SI043
1247,Gorenja Vas,Gorenje Vasa,Gorenji Vasu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1249,Gorenja Vas – Reteče,Gorenje Vasa –a Reteča,Gorenji Vasu –u Reteču,46.1672,14.303,Gorenjska,SI042
1250,Gorenja Vas Pri Čatežu,Gorenje Vasa Priv Čatežua,Gorenji Vasu Prih Čatežuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1251,Gorenja Vas Pri Leskovcu,Gorenje Vasa Priv Leskovcua,Gorenji Vasu Prih Leskovcuu,45.95,15.4833,Posavska,SI036
1252,Gorenja Vas Pri Mirni,Gorenje Vasa Priv Mirniv,Gorenji Vasu Prih Mirnih,45.9476,15.0664,Jugovzhodna Slovenija,SI037
1254,Gorenja Vas Pri Polici,Gorenje Vasa Priv Policiv,Gorenji Vasu Prih Policih,45.9551,14.6562,Osrednjeslovenska,SI041
1255,Gorenja Vas Pri Šmarjeti,Gorenje Vasa Priv Šmarjetiv,Gorenji Vasu Prih Šmarjetih,45.8622,15.2214,Jugovzhodna Slovenija,SI037
1256,Gorenja Žaga,Gorenje Žage,Gorenji Žagi,45.5088,14.91,Jugovzhodna Slovenija,SI037
1258,Gorenjci Pri Adlešičih,Gorenjciv Priv Adlešičiha,Gorenjcih Prih Adlešičihu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1259,Gorenje,Gorenja,Gorenju,45.643,14.8594,Jugovzhodna Slovenija,SI037
1260,Gorenje,Gorenja,Gorenju,46.1686,14.6892,Osrednjeslovenska,SI041
1261,Gorenje,Gorenja,Gorenju,45.7759,14.2137,Primorsko-notranjska,SI038
1263,Gorenje Blato,Gorenja Blata,Gorenju Blatu,45.9836,14.5761,Osrednjeslovenska,SI041
1265,Gorenje Brezovo,Gorenja Brezova,Gorenju Brezovu,45.9374,14.8029,Osrednjeslovenska,SI041
1266,Gorenje Dole,Gorenja Dola,Gorenju Dolu,45.95,15.4833,Posavska,SI036
1267,Gorenje Dole,Gorenja Dola,Gorenju Dolu,45.9069,15.2914,Jugovzhodna Slovenija,SI037
1268,Gorenje Gradišče,Gorenja Gradišča,Gorenju Gradišču,45.7545,15.0583,Jugovzhodna Slovenija,SI037
1269,Gorenje Gradišče Pri Šentj.,Gorenja Gradišča Priv Šentj.a,Gorenju Gradišču Prih Šentj.u,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1270,Gorenje Grčevje,Gorenja Grčevja,Gorenju Grčevju,45.8,15.1667,Jugovzhodna Slovenija,SI037
1271,Gorenje Jelenje,Gorenja Jelenja,Gorenju Jelenju,46.0667,14.8167,Zasavska,SI035
1272,Gorenje Jesenice,Gorenja Jesenica,Gorenju Jesenicu,45.9769,15.0897,Jugovzhodna Slovenija,SI037
1273,Gorenje Jezero,Gorenja Jezera,Gorenju Jezeru,45.7964,14.3581,Primorsko-notranjska,SI038
1274,Gorenje Kališče,Gorenja Kališča,Gorenju Kališču,45.8363,14.6377,Osrednjeslovenska,SI041
1275,Gorenje Kamence,Gorenja Kamenca,Gorenju Kamencu,45.8,15.1667,Jugovzhodna Slovenija,SI037
1276,Gorenje Kamenje,Gorenja Kamenja,Gorenju Kamenju,45.8,15.1667,Jugovzhodna Slovenija,SI037
1277,Gorenje Kamenje Pri Dobrniču,Gorenja Kamenja Priv Dobrničua,Gorenju Kamenju Prih Dobrničuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1278,Gorenje Karteljevo,Gorenja Karteljeva,Gorenju Karteljevu,45.8,15.1667,Jugovzhodna Slovenija,SI037
1279,Gorenje Kronovo,Gorenja Kronova,Gorenju Kronovu,45.8,15.1667,Jugovzhodna Slovenija,SI037
1281,Gorenje Lakovnice,Gorenja Lakovnica,Gorenju Lakovnicu,45.8,15.1667,Jugovzhodna Slovenija,SI037
1282,Gorenje Medvedje Selo,Gorenja Medvedja Sela,Gorenju Medvedju Selu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1283,Gorenje Mokro Polje,Gorenja Mokra Polja,Gorenju Mokru Polju,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1284,Gorenje Mraševo,Gorenja Mraševa,Gorenju Mraševu,45.8,15.1667,Jugovzhodna Slovenija,SI037
1285,Gorenje Nekovo,Gorenja Nekova,Gorenju Nekovu,46.088,13.6347,Goriška,SI043
1286,Gorenje Otave,Gorenja Otava,Gorenju Otavu,45.7964,14.3581,Primorsko-notranjska,SI038
1287,Gorenje Podpoljane,Gorenja Podpoljana,Gorenju Podpoljanu,45.74,14.7308,Jugovzhodna Slovenija,SI037
1288,Gorenje Podpoljane,Gorenja Podpoljana,Gorenju Podpoljanu,46.5372,15.2733,Koroška,SI033
1289,Gorenje Polje,Gorenja Polja,Gorenju Polju,45.7545,15.0583,Jugovzhodna Slovenija,SI037
1290,Gorenje Polje,Gorenja Polja,Gorenju Polju,46.088,13.6347,Goriška,SI043
1291,Gorenje Ponikve,Gorenja Ponikva,Gorenju Ponikvu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1292,Gorenje Pri Divači,Gorenja Priv Divačiv,Gorenju Prih Divačih,45.7034,13.8706,Obalno-kraška,SI044
1293,Gorenje Pri Zrečah,Gorenja Priv Zrečaha,Gorenju Prih Zrečahu,46.375,15.3854,Savinjska,SI034
1294,Gorenje Radulje,Gorenja Radulja,Gorenju Radulju,45.9069,15.2914,Jugovzhodna Slovenija,SI037
1295,Gorenje Selce,Gorenja Selca,Gorenju Selcu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1296,Gorenje Skopice,Gorenja Skopica,Gorenju Skopicu,45.9048,15.5922,Posavska,SI036
1297,Gorenje Sušice,Gorenja Sušica,Gorenju Sušicu,45.7545,15.0583,Jugovzhodna Slovenija,SI037
1298,Gorenje Vrhpolje,Gorenja Vrhpolja,Gorenju Vrhpolju,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1300,Gorenji Globodol,Gorenjiv Globodola,Gorenjih Globodolu,45.858,15.0876,Jugovzhodna Slovenija,SI037
1301,Gorenji Lazi,Gorenjiv Laziv,Gorenjih Lazih,45.74,14.7308,Jugovzhodna Slovenija,SI037
1302,Gorenji Lazi,Gorenjiv Laziv,Gorenjih Lazih,46.5372,15.2733,Koroška,SI033
1303,Gorenji Leskovec,Gorenjiv Leskovca,Gorenjih Leskovcu,45.95,15.4833,Posavska,SI036
1304,Gorenji Log,Gorenjiv Loga,Gorenjih Logu,46.1857,13.7352,Goriška,SI043
1305,Gorenji Maharovec,Gorenjiv Maharovca,Gorenjih Maharovcu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
1307,Gorenji Novaki,Gorenjiv Novakiv,Gorenjih Novakih,46.1278,13.9875,Goriška,SI043
1308,Gorenji Podboršt,Gorenjiv Podboršta,Gorenjih Podborštu,45.858,15.0876,Jugovzhodna Slovenija,SI037
1309,Gorenji Podboršt Pri V. Loki,Gorenjiv Podboršta Priv V.a Lokiv,Gorenjih Podborštu Prih V.u Lokih,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1310,Gorenji Podšumberk,Gorenjiv Podšumberka,Gorenjih Podšumberku,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1311,Gorenji Potok,Gorenjiv Potoka,Gorenjih Potoku,45.5088,14.91,Jugovzhodna Slovenija,SI037
1312,Gorenji Radenci,Gorenjiv Radenciv,Gorenjih Radencih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1313,Gorenji Suhadol,Gorenjiv Suhadola,Gorenjih Suhadolu,45.8,15.1667,Jugovzhodna Slovenija,SI037
1314,Gorenji Vrh Pri Dobrniču,Gorenjiv Vrha Priv Dobrničua,Gorenjih Vrhu Prih Dobrničuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1315,Gorenji Vrsnik,Gorenjiv Vrsnika,Gorenjih Vrsniku,46.0025,14.0275,Goriška,SI043
1316,Gorenjski Vrh,Gorenjskiv Vrha,Gorenjskih Vrhu,46.3917,16.0497,Podravska,SI032
1317,Gorica,Gorice,Gorici,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1318,Gorica,Gorice,Gorici,45.95,15.4833,Posavska,SI036
1319,Gorica,Gorice,Gorici,46.1356,14.7439,Osrednjeslovenska,SI041
1320,Gorica,Gorice,Gorici,46.7039,16.1572,Pomurska,SI031
1321,Gorica,Gorice,Gorici,46.3425,14.1721,Gorenjska,SI042
1322,Gorica Na Medvedjeku,Gorice Ne Medvedjekua,Gorici Ni Medvedjekuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1323,Gorica Pri Dobjem,Gorice Priv Dobjema,Gorici Prih Dobjemu,46.1369,15.3945,Savinjska,SI034
1324,Gorica Pri Oplotnici,Gorice Priv Oplotniciv,Gorici Prih Oplotnicih,46.386,15.4458,Podravska,SI032
1325,Gorica Pri Raztezu,Gorice Priv Raztezua,Gorici Prih Raztezuu,45.95,15.4833,Posavska,SI036
1326,Gorica Pri Slivnici,Gorice Priv Slivniciv,Gorici Prih Slivnicih,46.2176,15.396,Savinjska,SI034
1327,Gorica Pri Šmartnem,Gorice Priv Šmartnema,Gorici Prih Šmartnemu,46.2358,15.2675,Savinjska,SI034
1328,Goriča Vas,Goriče Vasa,Goriči Vasu,45.74,14.7308,Jugovzhodna Slovenija,SI037
1329,Goriča Vas,Goriče Vasa,Goriči Vasu,46.5372,15.2733,Koroška,SI033
1330,Goričak,Goričaka,Goričaku,46.3917,16.0497,Podravska,SI032
1331,Goričane,Goričana,Goričanu,46.1382,14.4147,Osrednjeslovenska,SI041
1332,Goriče,Goriča,Goriču,46.2333,14.3667,Gorenjska,SI042
1333,Goriče,Goriča,Goriču,45.7759,14.2137,Primorsko-notranjska,SI038
1334,Goriče Pri Famljah,Goriča Priv Famljaha,Goriču Prih Famljahu,45.682,13.9702,Obalno-kraška,SI044
1335,Goričica,Goričice,Goričici,46.2176,15.396,Savinjska,SI034
1336,Goričica Pod Krimom,Goričice Poda Krimoma,Goričici Podu Krimomu,46.0207,14.4178,Osrednjeslovenska,SI041
1337,Goričica Pri Ihanu,Goričice Priv Ihanua,Goričici Prih Ihanuu,46.1394,14.595,Osrednjeslovenska,SI041
1338,Goričica Pri Moravčah,Goričice Priv Moravčaha,Goričici Prih Moravčahu,46.1356,14.7439,Osrednjeslovenska,SI041
1339,Goričice,Goričica,Goričicu,45.7964,14.3581,Primorsko-notranjska,SI038
1340,Goriška Gora,Goriške Gore,Goriški Gori,45.9069,15.2914,Jugovzhodna Slovenija,SI037
1341,Goriška Vas,Goriške Vasa,Goriški Vasu,45.858,15.0876,Jugovzhodna Slovenija,SI037
1342,Goriška Vas Pri Škocjanu,Goriške Vasa Priv Škocjanua,Goriški Vasu Prih Škocjanuu,45.9069,15.2914,Jugovzhodna Slovenija,SI037
1343,Goriški Vrh,Goriškiv Vrha,Goriških Vrhu,46.5903,15.0236,Koroška,SI033
1344,Gorišnica,Gorišnice,Gorišnici,46.4122,16.0131,Podravska,SI032
1345,Gorjane,Gorjana,Gorjanu,46.074,15.559,Savinjska,SI034
1346,Gorjansko,Gorjanska,Gorjansku,45.8159,13.7507,Obalno-kraška,SI044
1347,Gorje,Gorja,Gorju,46.1278,13.9875,Goriška,SI043
1348,Gorjuša,Gorjuše,Gorjuši,46.1394,14.595,Osrednjeslovenska,SI041
1350,Gornja Bistrica,Gornje Bistrice,Gornji Bistrici,46.5747,16.2937,Pomurska,SI031
1351,Gornja Bitnja,Gornje Bitnje,Gornji Bitnji,45.5679,14.2527,Primorsko-notranjska,SI038
1352,Gornja Briga,Gornje Brige,Gornji Brigi,45.643,14.8594,Jugovzhodna Slovenija,SI037
1353,Gornja Košana,Gornje Košane,Gornji Košani,45.6833,14.2,Primorsko-notranjska,SI038
1355,Gornja Paka,Gornje Pake,Gornji Paki,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1358,Gornja Stara Vas,Gornje Stare Vasa,Gornji Stari Vasu,45.9069,15.2914,Jugovzhodna Slovenija,SI037
1359,Gornja Težka Voda,Gornje Težke Vode,Gornji Težki Vodi,45.8,15.1667,Jugovzhodna Slovenija,SI037
1361,Gornja Vas,Gornje Vasa,Gornji Vasu,46.375,15.3854,Savinjska,SI034
1362,Gornje Brezovo,Gornja Brezova,Gornju Brezovu,46.0092,15.3041,Posavska,SI036
1365,Gornje Impolje,Gornja Impolja,Gornju Impolju,46.0092,15.3041,Posavska,SI036
1366,Gornje Laze,Gornja Laza,Gornju Lazu,45.6546,15.1783,Jugovzhodna Slovenija,SI037
1367,Gornje Ležeče,Gornja Ležeča,Gornju Ležeču,45.682,13.9702,Obalno-kraška,SI044
1368,Gornje Ložine,Gornja Ložina,Gornju Ložinu,45.643,14.8594,Jugovzhodna Slovenija,SI037
1369,Gornje Orle,Gornja Orla,Gornju Orlu,46.0092,15.3041,Posavska,SI036
1370,Gornje Pijavško,Gornja Pijavška,Gornju Pijavšku,45.95,15.4833,Posavska,SI036
1371,Gornje Prapreče,Gornja Prapreča,Gornju Prapreču,45.9104,15.0086,Jugovzhodna Slovenija,SI037
1372,Gornje Ravne,Gornja Ravna,Gornju Ravnu,46.0667,14.8167,Zasavska,SI035
1373,Gornje Retje,Gornja Retja,Gornju Retju,45.8363,14.6377,Osrednjeslovenska,SI041
1374,Gornje Vreme,Gornja Vrema,Gornju Vremu,45.682,13.9702,Obalno-kraška,SI044
1375,Gornji Ajdovec,Gornjiv Ajdovca,Gornjih Ajdovcu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
1377,Gornji Dolič,Gornjiv Doliča,Gornjih Doliču,46.4431,15.1931,Koroška,SI033
1378,Gornji Grad,Gornjiv Grada,Gornjih Gradu,46.2961,14.8052,Savinjska,SI034
1379,Gornji Ig,Gornjiv Iga,Gornjih Igu,45.9692,14.5394,Osrednjeslovenska,SI041
1382,Gornji Kot,Gornjiv Kota,Gornjih Kotu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
1383,Gornji Križ,Gornjiv Križa,Gornjih Križu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
1384,Gornji Lakoš,Gornjiv Lakoša,Gornjih Lakošu,46.5631,16.4519,Pomurska,SI031
1385,Gornji Lenart,Gornjiv Lenarta,Gornjih Lenartu,45.9048,15.5922,Posavska,SI036
1386,Gornji Petrovci,Gornjiv Petrovciv,Gornjih Petrovcih,46.805,16.2172,Pomurska,SI031
1387,Gornji Rogatec,Gornjiv Rogatca,Gornjih Rogatcu,45.9551,14.6562,Osrednjeslovenska,SI041
1388,Gornji Slaveči,Gornjiv Slavečiv,Gornjih Slavečih,46.8333,16.0833,Pomurska,SI031
1390,Gornji Suhor Pri Vinici,Gornjiv Suhora Priv Viniciv,Gornjih Suhoru Prih Vinicih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
1392,Gornji Zemon,Gornjiv Zemona,Gornjih Zemonu,45.5679,14.2527,Primorsko-notranjska,SI038
1393,Goropeke,Goropeka,Goropeku,46.0469,14.1097,Gorenjska,SI042
1394,Gorski Vrh,Gorskiv Vrha,Gorskih Vrhu,46.1857,13.7352,Goriška,SI043
1395,Gortina,Gortine,Gortini,46.6167,15.1667,Koroška,SI033
1396,Gosteče,Gosteča,Gosteču,46.1672,14.303,Gorenjska,SI042
1397,Gostinca,Gostince,Gostinci,46.1573,15.5974,Savinjska,SI034
1398,Gotenc,Gotenca,Gotencu,45.5088,14.91,Jugovzhodna Slovenija,SI037
1399,Gotenica,Gotenice,Gotenici,45.643,14.8594,Jugovzhodna Slovenija,SI037
